data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau
2015-09-01,41473,F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,2835.04,0
2015-09-01,41474,F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,4352.34,0
2015-09-01,41475,M,True,False,1,Servidor público,Secundário,Casado,Casa,38,6.586301369863015,3.0,15275.66,0
2015-09-01,41476,F,False,False,1,Assalariado,Secundário,União,Casa,41,9.58904109589041,3.0,28177.61,0
2015-09-01,41477,M,False,True,0,Empresário,Secundário,Casado,Casa,57,3.468493150684932,2.0,14600.15,0
2015-09-01,41478,F,False,False,1,Servidor público,Secundário,Casado,Governamental,45,0.8027397260273973,3.0,2862.27,0
2015-09-01,41479,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,2266.57,0
2015-09-01,41480,M,True,True,1,Assalariado,Secundário,Casado,Casa,41,3.4712328767123286,3.0,6204.85,0
2015-09-01,41481,M,True,True,0,Empresário,Superior incompleto,Casado,Com os pais,27,1.1232876712328768,2.0,5937.07,0
2015-09-01,41482,M,True,True,0,Assalariado,Secundário,Casado,Casa,28,6.545205479452054,2.0,8426.14,0
2015-09-01,41483,M,True,True,1,Servidor público,Superior completo,Casado,Casa,34,6.178082191780822,3.0,18809.6,0
2015-09-01,41484,F,False,True,2,Empresário,Secundário,Casado,Casa,41,8.695890410958905,4.0,8099.64,0
2015-09-01,41485,F,False,True,1,Empresário,Superior completo,Separado,Casa,47,15.205479452054794,2.0,30007.28,0
2015-09-01,41486,F,False,False,0,Assalariado,Secundário,União,Casa,52,29.64657534246575,2.0,13245.71,0
2015-09-01,41487,M,True,False,1,Assalariado,Secundário,Casado,Casa,51,5.2465753424657535,3.0,49185.32,0
2015-09-01,41488,M,False,True,0,Assalariado,Secundário,Casado,Casa,27,3.345205479452055,2.0,7949.24,0
2015-09-01,41489,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,47,6.6219178082191785,1.0,9971.35,0
2015-09-01,41490,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,7.887671232876714,2.0,5381.03,0
2015-09-01,41491,F,False,True,3,Servidor público,Secundário,Casado,Casa,38,5.843835616438357,5.0,2589.96,0
2015-09-01,41492,M,False,True,1,Assalariado,Secundário,Casado,Casa,33,3.008219178082192,3.0,12113.55,0
2015-09-01,41493,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,7624.51,1
2015-09-01,41494,F,False,False,0,Assalariado,Superior completo,Casado,Casa,31,8.043835616438356,2.0,18394.7,0
2015-09-01,41495,F,True,True,0,Pensionista,Secundário,Viúvo,Casa,62,,1.0,2465.51,0
2015-09-01,41496,F,False,True,1,Assalariado,Secundário,Casado,Casa,31,6.383561643835616,3.0,5410.92,0
2015-09-01,41497,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,8508.72,0
2015-09-01,41498,F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,6206.65,0
2015-09-01,41499,M,True,False,2,Empresário,Superior completo,Casado,Casa,39,13.0,4.0,47592.94,0
2015-09-01,41500,F,False,True,0,Empresário,Secundário,União,Casa,47,18.775342465753425,2.0,6429.67,1
2015-09-01,41501,F,False,False,0,Assalariado,Secundário,Casado,Casa,27,1.4246575342465753,2.0,2072.73,0
2015-09-01,41502,F,False,True,1,Empresário,Superior completo,Solteiro,Casa,34,7.104109589041097,2.0,7311.3,0
2015-09-01,41503,F,False,True,0,Servidor público,Superior completo,Casado,Casa,37,0.4575342465753425,2.0,7390.64,0
2015-09-01,41504,M,False,False,0,Empresário,Superior incompleto,Casado,Casa,24,0.5178082191780822,2.0,5500.91,0
2015-09-01,41505,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,59,,1.0,4235.86,0
2015-09-01,41506,F,False,True,0,Pensionista,Secundário,União,Casa,60,,2.0,6702.37,0
2015-09-01,41507,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,27760.44,0
2015-09-01,41508,F,True,True,1,Servidor público,Superior completo,Viúvo,Casa,49,1.1643835616438356,2.0,16198.37,0
2015-09-01,41509,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,29,8.449315068493151,1.0,14602.67,0
2015-09-01,41510,F,False,False,0,Assalariado,Secundário,Casado,Casa,46,4.515068493150685,2.0,4426.57,0
2015-09-01,41511,M,False,False,0,Assalariado,Secundário,Solteiro,Casa,32,9.956164383561644,1.0,34196.31,0
2015-09-01,41512,M,True,True,0,Assalariado,Secundário,Casado,Casa,44,3.2438356164383566,2.0,7761.46,0
2015-09-01,41513,F,False,True,0,Servidor público,Secundário,Separado,Casa,53,34.035616438356165,1.0,5003.99,0
2015-09-01,41514,M,True,False,1,Empresário,Secundário,Casado,Casa,33,7.926027397260274,3.0,41547.34,0
2015-09-01,41515,F,False,False,1,Assalariado,Secundário,Casado,Casa,41,0.3232876712328767,3.0,4149.71,0
2015-09-01,41516,M,True,True,0,Assalariado,Secundário,Casado,Casa,47,21.97808219178082,2.0,131619.86,0
2015-09-01,41517,F,True,True,0,Empresário,Secundário,Casado,Casa,38,6.216438356164384,2.0,7456.9,1
2015-09-01,41518,F,True,True,1,Assalariado,Secundário,Casado,Casa,42,16.709589041095892,3.0,8903.74,0
2015-09-01,41519,F,False,True,1,Empresário,Superior completo,Casado,Casa,30,8.841095890410957,3.0,7059.78,0
2015-09-01,41520,M,True,False,0,Pensionista,Secundário,Casado,Casa,64,,2.0,12921.53,0
2015-09-01,41521,M,True,False,0,Assalariado,Secundário,Casado,Casa,38,0.2657534246575343,2.0,3666.5,0
2015-09-01,41522,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,1170.94,1
2015-09-01,41523,F,False,True,0,Assalariado,Secundário,Casado,Casa,47,5.6876712328767125,2.0,5056.36,0
2015-09-01,41524,M,True,False,0,Empresário,Secundário,Casado,Casa,52,10.772602739726029,2.0,35759.17,0
2015-09-01,41525,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,2.0575342465753423,2.0,5337.18,0
2015-09-01,41526,M,True,False,0,Assalariado,Secundário,Solteiro,Com os pais,31,9.065753424657537,1.0,23478.3,0
2015-09-01,41527,F,False,False,0,Assalariado,Secundário,Casado,Casa,51,9.936986301369863,2.0,4830.78,0
2015-09-01,41528,F,False,True,0,Empresário,Secundário,Casado,Casa,54,19.024657534246572,2.0,35262.21,0
2015-09-01,41529,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,48,27.328767123287676,1.0,27776.23,0
2015-09-01,41530,M,True,True,0,Assalariado,Superior completo,Casado,Casa,42,9.142465753424656,2.0,15706.12,0
2015-09-01,41531,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,0.6054794520547945,2.0,5820.5,0
2015-09-01,41532,F,False,False,0,Assalariado,Secundário,União,Casa,42,18.632876712328766,2.0,5775.16,0
2015-09-01,41533,F,False,True,0,Assalariado,Secundário,Casado,Casa,57,4.865753424657535,2.0,24899.51,1
2015-09-01,41534,F,True,False,1,Assalariado,Secundário,Casado,Casa,41,2.7150684931506848,3.0,4111.69,0
2015-09-01,41535,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,22,0.7863013698630137,1.0,18426.82,0
2015-09-01,41536,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,46,24.64383561643836,1.0,4828.67,0
2015-09-01,41537,F,False,True,0,Assalariado,Secundário,Casado,Governamental,48,15.219178082191785,2.0,8988.82,0
2015-09-01,41538,F,False,True,0,Empresário,Secundário,Casado,Casa,62,42.90684931506849,2.0,21370.12,0
2015-09-01,41539,M,True,True,0,Assalariado,Secundário,Casado,Casa,52,9.35068493150685,2.0,98846.65,0
2015-09-01,41540,F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,61,,1.0,10428.01,0
2015-09-01,41541,M,True,True,0,Assalariado,Secundário,Casado,Casa,27,6.6876712328767125,2.0,9572.47,1
2015-09-01,41542,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,48,1.0328767123287672,1.0,3206.94,0
2015-09-01,41543,M,True,True,0,Assalariado,Secundário,Casado,Casa,42,9.252054794520548,2.0,33044.62,0
2015-09-01,41544,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,8931.0,0
2015-09-01,41545,F,False,False,0,Assalariado,Secundário,Casado,Governamental,45,27.364383561643837,2.0,25060.79,0
2015-09-01,41546,M,False,True,0,Empresário,Secundário,Casado,Casa,52,9.169863013698633,2.0,42595.18,0
2015-09-01,41547,F,False,False,1,Empresário,Superior incompleto,Casado,Casa,33,6.435616438356163,3.0,4161.48,0
2015-09-01,41548,F,True,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,4767.58,0
2015-09-01,41549,F,True,False,0,Empresário,Secundário,Casado,Casa,28,0.6821917808219178,2.0,4119.6,0
2015-09-01,41550,M,True,True,1,Empresário,Secundário,Casado,Casa,36,1.7397260273972603,3.0,33071.52,0
2015-09-01,41551,M,True,True,0,Empresário,Secundário,União,Casa,27,5.452054794520548,2.0,28416.06,0
2015-09-01,41552,F,False,False,0,Pensionista,Secundário,Casado,Casa,65,,2.0,4413.48,0
2015-09-01,41553,F,False,True,0,Empresário,Secundário,Casado,Casa,52,6.356164383561644,2.0,16228.59,0
2015-09-01,41554,F,False,True,0,Empresário,Secundário,Casado,Casa,44,1.8465753424657532,2.0,7596.12,0
2015-09-01,41555,M,True,True,1,Empresário,Secundário,Casado,Casa,34,10.046575342465754,3.0,11863.26,0
2015-09-01,41556,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,60,,1.0,14579.48,0
2015-09-01,41557,F,False,False,2,Assalariado,Secundário,Casado,Com os pais,30,4.575342465753423,4.0,3009.07,1
2015-09-01,41558,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,50,4.92876712328767,1.0,9710.86,0
2015-09-01,41559,F,True,True,2,Assalariado,Secundário,Casado,Casa,34,7.526027397260274,4.0,2986.76,0
2015-09-01,41560,F,True,True,0,Assalariado,Secundário,União,Casa,57,1.0876712328767124,2.0,2630.93,0
2015-09-01,41561,F,False,True,0,Pensionista,Secundário,Casado,Casa,55,,2.0,5251.67,1
2015-09-01,41562,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,1162.71,0
2015-09-01,41563,F,False,True,0,Assalariado,Superior completo,Casado,Casa,47,6.646575342465752,2.0,5382.47,0
2015-09-01,41564,F,False,False,0,Servidor público,Secundário,Viúvo,Casa,49,0.9616438356164384,1.0,9527.92,0
2015-09-01,41565,F,True,True,1,Assalariado,Secundário,União,Casa,36,2.967123287671233,3.0,3144.58,1
2015-09-01,41566,M,True,False,0,Pensionista,Secundário,Casado,Casa,66,,2.0,17557.69,0
2015-09-01,41567,M,False,True,0,Assalariado,Superior completo,Casado,Casa,37,10.863013698630137,2.0,10015.04,0
2015-09-01,41568,F,False,True,0,Servidor público,Secundário,Casado,Casa,48,6.583561643835616,2.0,14557.37,0
2015-09-01,41569,F,True,True,1,Empresário,Secundário,Casado,Casa,36,11.602739726027398,3.0,14247.73,0
2015-09-01,41570,M,False,True,0,Pensionista,Secundário,União,Casa,63,,2.0,9992.14,0
2015-09-01,41571,M,True,True,0,Empresário,Secundário,Casado,Casa,53,2.8027397260273967,2.0,16673.54,0
2015-09-01,41572,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,53,5.216438356164384,2.0,10874.27,0
2015-09-01,41573,M,True,True,3,Servidor público,Secundário,Casado,Casa,35,5.553424657534246,5.0,17925.96,0
2015-09-01,41574,F,True,False,1,Assalariado,Secundário,Casado,Aluguel,37,4.597260273972604,3.0,901.43,1
2015-09-01,41575,M,True,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,15474.29,0
2015-09-01,41576,M,True,True,0,Assalariado,Secundário,Casado,Casa,25,4.134246575342465,2.0,6752.18,0
2015-09-01,41577,F,False,True,0,Pensionista,Secundário,União,Casa,59,,2.0,4087.95,0
2015-09-01,41578,F,False,False,0,Assalariado,Secundário,União,Casa,55,8.821917808219178,2.0,8152.73,0
2015-09-01,41579,M,True,True,0,Assalariado,Secundário,Casado,Casa,60,28.04383561643836,2.0,363938.42,0
2015-09-01,41580,F,False,True,0,Assalariado,Secundário,Casado,Casa,46,4.049315068493152,2.0,1495.91,0
2015-09-01,41581,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,52,32.74246575342466,1.0,16990.88,0
2015-09-01,41582,F,False,False,0,Empresário,Secundário,Separado,Casa,48,12.189041095890412,1.0,13517.2,0
2015-09-01,41583,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,60,28.03287671232877,1.0,39512.26,0
2015-09-01,41584,F,True,True,0,Assalariado,Superior completo,Casado,Casa,45,7.832876712328768,2.0,2556.52,0
2015-09-01,41585,F,False,False,0,Assalariado,Secundário,União,Casa,41,13.194520547945206,2.0,6715.54,0
2015-09-01,41586,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,55,0.2958904109589041,1.0,11611.24,0
2015-09-01,41587,F,False,True,1,Empresário,Superior incompleto,Casado,Casa,29,2.5232876712328767,3.0,3786.14,0
2015-09-01,41588,F,False,True,0,Assalariado,Secundário,Casado,Casa,33,5.052054794520548,2.0,8136.51,0
2015-09-01,41589,F,True,False,0,Pensionista,Secundário,Casado,Casa,55,,2.0,1520.16,1
2015-09-01,41590,F,False,False,0,Pensionista,Superior completo,Casado,Casa,52,,2.0,3783.95,0
2015-09-01,41591,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,3236.09,0
2015-09-01,41592,F,True,True,0,Pensionista,Primário,União,Casa,67,,2.0,2893.56,0
2015-09-01,41593,M,False,False,0,Assalariado,Secundário,Casado,Casa,58,5.013698630136987,2.0,7477.57,0
2015-09-01,41594,F,False,False,0,Assalariado,Superior completo,Solteiro,Com os pais,28,5.638356164383563,1.0,2385.64,0
2015-09-01,41595,F,True,False,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,8903.56,0
2015-09-01,41596,F,True,True,0,Servidor público,Superior completo,Casado,Casa,44,19.649315068493152,2.0,8811.57,0
2015-09-01,41597,F,False,True,0,Assalariado,Secundário,Separado,Casa,43,6.594520547945206,1.0,3443.39,0
2015-09-01,41598,M,True,True,1,Assalariado,Secundário,Casado,Casa,27,3.0356164383561643,3.0,5040.36,0
2015-09-01,41599,M,True,True,2,Assalariado,Secundário,Casado,Casa,39,8.435616438356165,4.0,14143.35,0
2015-09-01,41600,F,False,True,0,Empresário,Secundário,Solteiro,Casa,45,5.465753424657534,1.0,2637.26,0
2015-09-01,41601,F,True,False,0,Empresário,Superior completo,Casado,Casa,35,13.96986301369863,2.0,38545.02,0
2015-09-01,41602,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,3559.58,0
2015-09-01,41603,F,True,True,0,Assalariado,Secundário,Casado,Casa,39,6.594520547945206,2.0,2149.96,0
2015-09-01,41604,M,False,True,3,Assalariado,Secundário,Casado,Casa,39,18.794520547945204,5.0,66733.87,0
2015-09-01,41605,F,False,False,0,Assalariado,Secundário,Casado,Governamental,49,31.372602739726034,2.0,75300.77,0
2015-09-01,41606,M,True,True,0,Assalariado,Superior completo,Casado,Casa,53,18.28767123287671,2.0,38251.92,0
2015-09-01,41607,F,False,True,0,Empresário,Secundário,Casado,Casa,54,19.024657534246572,2.0,90627.47,0
2015-09-01,41608,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,3437.84,0
2015-09-01,41609,F,False,True,1,Assalariado,Secundário,Casado,Casa,44,10.12054794520548,3.0,7258.88,0
2015-09-01,41610,F,False,False,0,Assalariado,Superior completo,Casado,Casa,40,12.93972602739726,2.0,2711.44,0
2015-09-01,41611,M,True,True,2,Empresário,Superior completo,Casado,Casa,48,11.794520547945206,4.0,10779.97,0
2015-09-01,41612,M,True,True,0,Empresário,Secundário,Casado,Casa,40,3.778082191780822,2.0,25764.94,0
2015-09-01,41613,F,True,True,0,Assalariado,Superior completo,Casado,Casa,44,8.10684931506849,2.0,3465.81,0
2015-09-01,41614,F,True,True,0,Pensionista,Superior completo,Solteiro,Casa,50,,1.0,11644.55,0
2015-09-01,41615,F,False,True,0,Assalariado,Superior completo,Casado,Casa,47,20.895890410958906,2.0,8903.72,1
2015-09-01,41616,F,False,True,0,Assalariado,Secundário,União,Casa,36,14.52054794520548,2.0,3929.27,0
2015-09-01,41617,F,False,True,0,Assalariado,Secundário,Casado,Com os pais,44,1.0986301369863014,2.0,15035.85,0
2015-09-01,41618,F,False,False,2,Servidor público,Secundário,Casado,Casa,33,5.435616438356163,4.0,3148.49,0
2015-09-01,41619,F,True,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,5191.85,1
2015-09-01,41620,M,True,True,0,Servidor público,Superior incompleto,Solteiro,Aluguel,32,8.63013698630137,1.0,10295.52,0
2015-09-01,41621,F,True,True,0,Empresário,Superior incompleto,Casado,Casa,42,17.857534246575337,2.0,11005.48,0
2015-09-01,41622,M,False,False,0,Assalariado,Secundário,Casado,Casa,58,5.013698630136987,2.0,5134.59,0
2015-09-01,41623,F,False,True,0,Servidor público,Superior completo,Casado,Casa,41,10.01095890410959,2.0,5963.21,0
2015-09-01,41624,F,False,True,0,Pensionista,Secundário,Casado,Casa,53,,2.0,4565.91,0
2015-09-01,41625,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,8.876712328767123,2.0,5096.67,0
2015-09-01,41626,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,45,1.2,1.0,2953.01,0
2015-09-01,41627,F,True,True,0,Assalariado,Secundário,Casado,Casa,39,6.594520547945206,2.0,7891.16,0
2015-09-01,41628,M,True,True,0,Assalariado,Secundário,Casado,Casa,50,3.7068493150684927,2.0,9808.74,0
2015-09-01,41629,M,True,False,0,Assalariado,Superior completo,Separado,Casa,33,14.975342465753426,1.0,27239.04,0
2015-09-01,41630,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,64,,1.0,8206.02,0
2015-09-01,41631,M,False,True,0,Assalariado,Secundário,Casado,Casa,51,17.194520547945206,2.0,25996.41,0
2015-09-01,41632,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,54,13.504109589041095,1.0,3555.25,0
2015-09-01,41633,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,8.052054794520547,2.0,8031.59,0
2015-09-01,41634,M,True,True,0,Assalariado,Primário,Separado,Casa,52,10.47945205479452,1.0,42331.84,0
2015-09-01,41635,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,33,11.613698630136984,1.0,7047.66,0
2015-09-01,41636,F,False,True,0,Empresário,Secundário,Solteiro,Com os pais,35,4.6,1.0,3570.59,0
2015-09-01,41637,F,False,False,0,Assalariado,Secundário,Casado,Casa,43,5.6219178082191785,2.0,7432.71,0
2015-09-01,41638,F,True,True,1,Assalariado,Secundário,Casado,Casa,41,9.019178082191779,3.0,4468.96,0
2015-09-01,41639,M,True,False,0,Empresário,Secundário,Casado,Aluguel,29,4.035616438356166,2.0,19347.81,0
2015-09-01,41640,M,True,False,0,Servidor público,Secundário,Separado,Estúdio,49,13.526027397260275,1.0,47483.81,0
2015-09-01,41641,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,8.720547945205482,2.0,11388.68,0
2015-09-01,41642,F,False,False,1,Empresário,Superior completo,Casado,Casa,29,1.421917808219178,3.0,9371.24,0
2015-09-01,41643,F,False,False,0,Assalariado,Secundário,Viúvo,Governamental,58,1.263013698630137,1.0,11797.1,0
2015-09-01,41644,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,38,8.934246575342465,1.0,6312.01,0
2015-09-01,41645,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,62,,1.0,4019.2,1
2015-09-01,41646,F,False,True,0,Pensionista,Primário,Casado,Casa,60,,2.0,2330.99,0
2015-09-01,41647,M,True,False,0,Assalariado,Secundário,Casado,Casa,50,4.550684931506848,2.0,9218.5,0
2015-09-01,41648,F,False,True,0,Assalariado,Secundário,Casado,Aluguel,39,7.1205479452054785,2.0,6497.39,0
2015-09-01,41649,F,False,False,0,Assalariado,Secundário,Casado,Casa,53,7.947945205479453,2.0,3549.23,0
2015-09-01,41650,M,False,False,2,Assalariado,Secundário,Casado,Casa,39,6.895890410958903,4.0,21643.53,0
2015-09-01,41651,M,True,True,1,Assalariado,Superior completo,Casado,Com os pais,32,4.602739726027396,3.0,12891.59,0
2015-09-01,41652,F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,6769.91,0
2015-09-01,41653,M,False,True,0,Pensionista,Superior completo,Casado,Casa,41,,2.0,17652.56,1
2015-09-01,41654,F,False,True,0,Servidor público,Secundário,Casado,Casa,56,25.81369863013699,2.0,9833.04,0
2015-09-01,41655,F,False,True,0,Assalariado,Secundário,Casado,Casa,47,2.432876712328768,2.0,12998.73,0
2015-09-01,41656,F,False,False,0,Empresário,Secundário,Casado,Casa,50,32.28767123287671,2.0,16662.8,0
2015-09-01,41657,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,23687.13,0
2015-09-01,41658,F,False,False,0,Assalariado,Superior incompleto,Separado,Casa,31,5.117808219178082,1.0,3624.1,0
2015-09-01,41659,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,66,,1.0,11988.4,0
2015-09-01,41660,F,False,True,1,Assalariado,Secundário,Casado,Casa,40,1.3753424657534246,3.0,9969.21,0
2015-09-01,41661,M,True,True,0,Assalariado,Primário,Solteiro,Casa,32,6.835616438356165,1.0,20309.91,0
2015-09-01,41662,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,4663.75,0
2015-09-01,41663,M,False,False,0,Assalariado,Superior completo,Solteiro,Casa,30,3.635616438356165,1.0,7034.64,0
2015-09-01,41664,F,False,False,0,Assalariado,Secundário,Casado,Casa,51,25.54794520547945,2.0,33280.23,0
2015-09-01,41665,M,True,True,0,Assalariado,Secundário,Casado,Casa,39,9.602739726027398,2.0,13290.91,0
2015-09-01,41666,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,1960.67,1
2015-09-01,41667,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,6898.21,0
2015-09-01,41668,M,True,True,0,Empresário,Secundário,Casado,Casa,36,14.347945205479453,2.0,36950.2,0
2015-09-01,41669,M,True,True,0,Assalariado,Primário,Casado,Casa,41,4.183561643835616,2.0,7590.85,1
2015-09-01,41670,F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,11875.19,0
2015-09-01,41671,F,False,True,0,Assalariado,Superior completo,Casado,Casa,42,0.9287671232876712,2.0,3644.22,0
2015-09-01,41672,M,False,False,0,Assalariado,Superior completo,Solteiro,Casa,25,3.2684931506849315,1.0,23659.9,0
2015-09-01,41673,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,32,2.6794520547945204,1.0,1439.12,0
2015-09-01,41674,F,False,True,2,Servidor público,Superior completo,Casado,Casa,29,4.602739726027396,4.0,8290.72,0
2015-09-01,41675,F,False,False,0,Assalariado,Secundário,União,Casa,31,9.131506849315068,2.0,2456.47,0
2015-09-01,41676,M,True,True,0,Empresário,Secundário,Casado,Casa,24,1.5917808219178082,2.0,5610.68,0
2015-09-01,41677,F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,5880.04,0
2015-09-01,41678,F,False,True,1,Empresário,Secundário,Casado,Casa,49,11.284931506849315,3.0,8731.73,0
2015-09-01,41679,F,False,True,0,Assalariado,Secundário,Casado,Casa,64,1.2849315068493148,2.0,5558.83,0
2015-09-01,41680,M,False,True,0,Assalariado,Secundário,Casado,Casa,37,13.186301369863012,2.0,51293.74,0
2015-09-01,41681,F,False,True,0,Pensionista,Secundário,União,Casa,55,,2.0,2071.67,0
2015-09-01,41682,F,True,False,0,Empresário,Superior completo,Casado,Casa,53,4.597260273972604,2.0,6636.69,0
2015-09-01,41683,M,True,False,1,Servidor público,Secundário,Casado,Casa,36,9.980821917808221,3.0,22606.05,0
2015-09-01,41684,F,False,False,0,Assalariado,Secundário,Separado,Casa,43,10.019178082191779,1.0,9727.03,0
2015-09-01,41685,F,True,False,0,Assalariado,Superior completo,Casado,Casa,32,5.846575342465752,2.0,3415.96,1
2015-09-01,41686,F,True,False,1,Empresário,Superior completo,União,Com os pais,27,1.8301369863013703,3.0,2127.48,0
2015-09-01,41687,M,False,True,1,Empresário,Superior completo,Casado,Casa,36,11.613698630136984,3.0,8311.0,0
2015-09-01,41688,F,False,True,0,Servidor público,Secundário,Casado,Casa,47,11.69041095890411,2.0,11091.66,0
2015-09-01,41689,F,True,False,1,Empresário,Superior completo,Casado,Casa,39,6.898630136986301,3.0,5337.3,0
2015-09-01,41690,F,False,True,0,Assalariado,Superior completo,Separado,Casa,60,4.216438356164384,1.0,9584.43,0
2015-09-01,41691,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,34,6.882191780821918,1.0,13006.95,0
2015-09-01,41692,M,False,True,0,Assalariado,Secundário,Casado,Casa,46,8.06027397260274,2.0,21057.63,0
2015-09-01,41693,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,3.4356164383561643,2.0,2261.55,1
2015-09-01,41694,F,False,False,0,Pensionista,Secundário,Casado,Casa,60,,2.0,3102.88,1
2015-09-01,41695,F,True,True,0,Assalariado,Superior completo,Casado,Casa,47,8.638356164383561,2.0,9099.41,1
2015-09-01,41696,F,False,True,2,Empresário,Secundário,Casado,Casa,40,3.3534246575342466,4.0,8792.6,0
2015-09-01,41697,M,False,False,0,Assalariado,Secundário,Casado,Casa,50,6.767123287671232,2.0,15029.22,0
2015-09-01,41698,F,False,True,0,Assalariado,Secundário,Casado,Casa,55,4.849315068493151,2.0,5294.56,0
2015-09-01,41699,F,False,True,0,Empresário,Secundário,Casado,Casa,58,7.5178082191780815,2.0,9926.4,0
2015-09-01,41700,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,45,1.0328767123287672,1.0,6166.19,0
2015-09-01,41701,M,False,True,0,Assalariado,Primário,União,Casa,35,6.002739726027397,2.0,5363.93,0
2015-09-01,41702,M,False,True,0,Empresário,Secundário,Casado,Casa,50,20.5972602739726,2.0,20889.3,0
2015-09-01,41703,F,True,True,0,Pensionista,Superior completo,Casado,Casa,55,,2.0,3361.77,0
2015-09-01,41704,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,5641.8,0
2015-09-01,41705,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,32,5.597260273972603,1.0,4041.24,0
2015-09-01,41706,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,54,1.6849315068493151,1.0,23171.77,0
2015-09-01,41707,M,True,False,0,Assalariado,Secundário,Casado,Casa,40,18.91506849315068,2.0,24642.38,0
2015-09-01,41708,F,False,False,0,Assalariado,Superior completo,Casado,Casa,58,10.936986301369863,2.0,7624.62,0
2015-09-01,41709,F,False,False,0,Empresário,Superior completo,Casado,Casa,30,7.432876712328768,2.0,8663.54,0
2015-09-01,41710,M,False,True,0,Assalariado,Superior completo,União,Casa,54,15.301369863013699,2.0,26537.54,0
2015-09-01,41711,F,False,True,0,Empresário,Secundário,Casado,Casa,28,6.2027397260273975,2.0,9862.77,0
2015-09-01,41712,F,False,True,1,Assalariado,Superior completo,União,Casa,36,0.33424657534246577,3.0,3279.76,0
2015-09-01,41713,F,False,False,1,Assalariado,Secundário,Separado,Casa,44,5.602739726027397,2.0,1081.14,1
2015-09-01,41714,M,True,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,4558.91,0
2015-09-01,41715,F,True,False,1,Assalariado,Secundário,Separado,Casa,40,12.605479452054794,2.0,1623.04,0
